time,open,high,low,close,volume,turnover,supertrend,upper_band,lower_band,rsi,blue(macd),red(macd_signal),green(macd_hist),blue(adx),green(pdi),red(mdi),vwma14,vwma7,blue(obv_sma5),red(obv_sma10)
1.72845E+12,62365.2,62525,62161.3,62245,6271.007,391075052.8883,61638.1523041261,,61638.1523041261,47.71484878,2.953965463,85.34053769,-82.38657222,17.74052352,16.79140286,13.84776687,62817.98337,62277.86488,-877101.5428,-842959.0084
1.72846E+12,62245,62263.7,62020.6,62173.8,6461.814,401437866.9623,61638.1523041261,,61638.1523041261,46.87848454,-17.69403673,64.7336228,-82.42765953,16.81022784,16.38623598,14.91017697,62732.02357,62270.56596,-884091.2924,-852875.5917
1.72848E+12,62173.8,62390,61620,62289.9,34703.282,2149475052.9837,61638.1523041261,,61638.1523041261,48.46477598,-24.40806652,46.90528494,-71.31335146,16.17284864,15.14009809,17.73275324,62654.35779,62252.94692,-879459.503,-856846.9052
1.72849E+12,62289.9,62321.3,60800,61007.9,35769.221,2197766557.1236,63920.4973091788,63920.4973091788,,35.76467238,-131.6579979,11.19262837,-142.8506263,16.96059556,13.03151539,22.76999312,62426.54694,61893.37941,-880350.4454,-865672.8519
1.7285E+12,61007.9,61101,60266,60607.7,23139.011,1403964871.8471,63057.8625782609,63057.8625782609,,32.86904985,-246.1101322,-40.26792376,-205.8422085,18.35870361,12.04032633,25.90234178,62086.83992,61591.5317,-887737.9996,-875122.6239
1.72852E+12,60607.7,60942.5,60339,60849,12096.217,733722904.8503,62958.7263204348,62958.7263204348,,36.22197372,-313.7269311,-94.95972523,-218.7672059,19.6569468,11.36735511,24.45457948,61905.41025,61487.46995,-891452.109,-884276.8259
1.72853E+12,60849,61144.4,60790,60866,9026.48,550204375.3045,62958.7263204348,62958.7263204348,,36.46274552,-361.7716946,-148.3221191,-213.4495755,20.34340298,12.92424791,23.61968154,61840.02668,61379.1185,-892068.5596,-888079.926
1.72855E+12,60866,61286.4,60591,61232.2,15830.749,965387340.0695,62958.7263204348,62958.7263204348,,41.57905958,-366.0783133,-191.8733579,-174.2049554,21.25099026,12.0545847,23.95592212,61763.95086,61322.51804,-896459.5168,-887959.5099
1.72856E+12,61232.2,61288,60412.7,60766.5,39205.699,2384699653.0993,62958.7263204348,62958.7263204348,,37.44912641,-402.4304697,-233.9847803,-168.4456894,22.32838546,11.04696696,23.6561956,61591.0407,61161.71345,-901537.7696,-890944.1075
1.72858E+12,60766.5,61021.6,58900,59698.9,51498.725,3073754593.4329,62600.9247438373,62600.9247438373,,30.07431232,-511.490074,-289.485839,-222.004235,24.73641565,9.068344924,32.18966973,61257.07599,60548.07141,-912287.9652,-900012.9824
1.72859E+12,59698.9,60297.3,59557.7,60295.6,13781.202,825754991.9357,62525.4922694536,62525.4922694536,,37.48450066,-543.5066863,-340.2900085,-203.2166778,26.97244368,8.4969937,30.16155905,61057.40508,60426.99167,-922701.1638,-907076.6364
1.7286E+12,60295.6,60754,60064.4,60580.8,11842.382,715586250.7397,62525.4922694536,62525.4922694536,,40.71814642,-539.6461211,-380.161231,-159.4848901,27.9588975,11.93193194,28.36693851,60938.89451,60411.59545,-932551.182,-912309.8708
1.72862E+12,60580.8,60897,60542.7,60644.3,8988.222,545653680.9671,62525.4922694536,62525.4922694536,,41.44438971,-525.4061214,-409.2102091,-116.1959123,28.55390712,12.83803379,27.46282565,60894.69299,60390.29116,-943769.7056,-920114.6112
1.72863E+12,60644.3,61263.3,60617.8,61146.8,16455.346,1004117354.6712,62525.4922694536,62525.4922694536,,46.97978766,-468.1764222,-421.0034517,-47.1729705,28.31859248,15.42224036,25.84652509,60861.0451,60442.03302,-943856.0202,-922696.8949
1.72865E+12,61146.8,62449.5,61094.7,62238.3,47902.593,2957471117.8407,62525.4922694536,62525.4922694536,,56.58111653,-330.9317699,-402.9891154,72.05734546,26.4609171,23.89129412,22.81191886,61036.42045,60829.73426,-924062.0712,-918175.0182
1.72866E+12,62238.3,63436,62105.7,63065.4,38453.334,2412592085.75,60101.7996668104,,60101.7996668104,62.17134712,-153.653119,-353.1219161,199.4687971,25.88497113,29.44264321,20.29252865,61233.44576,61297.90651,-899333.6958,-911017.4298
1.72868E+12,63065.4,63160,62306.4,62499.6,19229.734,1204595394.5602,60101.7996668104,,60101.7996668104,56.78522691,-58.14359913,-294.1262527,235.9826536,25.35016416,27.35498411,18.85366728,61197.56597,61971.08333,-880819.7436,-906685.4628
1.72869E+12,62499.6,63078.1,62457.9,62541.1,14228.629,892246318.3618,60189.5372301164,,60189.5372301164,57.07894184,20.65894321,-231.1692135,251.8281567,24.85355769,25.91707695,17.86262948,61278.08384,62169.68729,-861257.71,-902513.7078
1.72871E+12,62541.1,62777,62541,62740,4901.264,307093985.9219,60267.5835071048,,60267.5835071048,58.53360174,98.03006392,-165.329358,263.3594219,24.3924231,25.37057759,17.48596989,61352.8176,62313.61104,-844006.4928,-893931.2565
1.72872E+12,62740,63245.2,62647.1,62918.9,9628.088,606170771.9432,60614.4451563943,,60614.4451563943,59.8516138,171.8025367,-97.90297908,269.7055158,24.51866743,28.24991141,16.53440442,61423.16512,62451.75463,-834410.1766,-879236.1239
1.72873E+12,62918.9,63467.4,62785.9,63132.3,15839.462,999716614.9349,60823.6656407549,,60823.6656407549,61.42661043,244.6669807,-29.38898712,274.0559679,24.88042089,28.52249777,15.49940363,61527.46186,62666.51216,-829336.6348,-864335.1653
1.72875E+12,63132.3,63377.5,62881.7,62965.9,7725.901,487496960.2961,60908.1740766794,,60908.1740766794,59.46760529,285.6922064,33.62725158,252.0649548,25.21633482,27.18906319,14.77480226,61580.14278,62874.00473,-821962.3264,-851391.035
1.72876E+12,62965.9,63355.6,62965.8,63177.5,5049.729,319032106.9589,61044.4766690114,,61044.4766690114,61.16375163,331.4584976,93.19350078,238.2649968,25.5282549,26.1538271,14.21224487,61730.6586,62797.93418,-816423.798,-838840.754
1.72878E+12,63177.5,63269.5,62607,62677.3,12647.71,794981113.9158,61044.4766690114,,61044.4766690114,55.27525391,323.6359793,139.2819965,184.3539829,25.02644252,24.44990012,16.81475064,62245.08033,62858.07548,-814395.0644,-829200.7786
1.72879E+12,62677.3,62967,62670.6,62819.9,5240.445,329160380.9472,61044.4766690114,,61044.4766690114,56.55926301,325.194565,176.4645102,148.7300548,24.56047389,23.70577346,16.30299786,62382.05417,62928.69463,-813243.8594,-823827.018
1.72881E+12,62819.9,62939.8,62488,62536.4,8102.046,507890918.543,61044.4766690114,,61044.4766690114,53.2840776,300.0943735,201.1904829,98.90389067,23.72112111,22.57778708,17.45036671,62487.38275,62893.61089,-816880.956,-823108.7954
1.72882E+12,62536.4,62804.7,62012.1,62193.6,18170.781,1132439533.1983,61044.4766690114,,61044.4766690114,49.54788143,249.6632335,210.885033,38.77820052,22.06924522,20.71553525,20.96346641,62537.60201,62715.486,-822607.0286,-822284.6775
1.72884E+12,62193.6,62864,62141.5,62700.4,17074.181,1067724788.2905,61044.4766690114,,61044.4766690114,54.61462184,247.7349815,218.2550227,29.47995885,20.56315299,19.77862724,19.39319452,62652.08225,62622.801,-825928.2108,-821176.0044
1.72885E+12,62700.4,63100,62577.3,62838.7,10940.046,687239579.1034,61044.4766690114,,61044.4766690114,55.91570019,254.4335308,225.4907243,28.94280647,19.61039932,21.17765065,18.32382633,62768.85142,62619.06122,-824531.8418,-819463.4531
1.72886E+12,62838.7,64384,62422.5,64288,26856.924,1704303197.8369,61065.5207575305,,61065.5207575305,66.69175963,372.3958297,254.8717454,117.5240843,20.51289756,29.24739009,14.98461447,62936.22345,63043.19222,-818812.177,-816028.0182
1.72888E+12,64288,64694.8,63761.8,64597.7,31307.873,2010163014.0736,61844.4436817774,,61844.4436817774,68.46565284,485.2780202,300.9530004,184.3250199,21.66881888,29.59441066,13.70525404,63258.06277,63496.03436,-805210.5284,-811045.7422
1.72889E+12,64597.7,65151.8,64313.3,64903.5,28209.469,1826711857.8007,62335.5293135997,,62335.5293135997,70.15577114,592.5825511,359.2789105,233.3036406,23.16817762,31.4955126,12.65918757,63538.77677,63803.48991,-782332.8298,-802469.9292
1.72891E+12,64903.5,66283.8,64611.5,65862,52410.018,3433417887.3412,62788.6413822397,,62788.6413822397,74.72785941,746.3615134,436.6954311,309.6660823,25.38303517,36.5934754,10.87621105,64043.08592,64442.25848,-752387.9638,-789158.0873
1.72892E+12,65862,66060.8,65543.9,65905.6,21787.378,1433428353.2705,63254.1722440158,,63254.1722440158,74.91610649,861.8161247,521.7195698,340.0965549,27.43968861,34.95468934,10.38913562,64239.75975,64827.98329,-720273.6314,-772402.7366
1.72894E+12,65905.6,67300,65650,66080.1,23511.555,1556483263.9179,63686.6400196142,,63686.6400196142,75.69638687,956.3709784,608.6498515,347.7211268,30.01447185,40.3109435,9.003104474,64465.79369,65165.20436,-688828.3728,-753820.2749
1.72895E+12,66080.1,66337,65310.1,65401.5,14681.631,965768667.1849,63686.6400196142,,63686.6400196142,66.97169429,965.4202685,680.0039349,285.4163336,31.7441673,37.00229153,10.98090448,64557.55696,65310.70931,-666581.015,-735895.7717
1.72896E+12,65401.5,65844.1,65210.2,65651.5,14621.618,958252588.8123,63686.6400196142,,63686.6400196142,68.41598035,981.4512477,740.2933975,241.1578502,33.15636372,35.08776617,11.22815679,64637.97437,65484.67499,-647051.2274,-714692.0286
1.72898E+12,65651.5,65854.3,65254,65380,14690.42,963421652.761,63686.6400196142,,63686.6400196142,65.08725918,961.1683825,784.4683945,176.699988,34.47438021,33.41424654,10.66537393,64762.09873,65639.05824,-640941.5274,-696664.7456
1.72899E+12,65380,67999,64762.1,66009.9,117088.451,7757254799.0098,63686.6400196142,,63686.6400196142,68.87138929,984.5721959,824.4891548,160.0830412,36.7502387,40.81853394,8.260962986,65153.3371,65887.02272,-615771.6128,-668022.6221
1.72901E+12,66009.9,67396,65972.1,66957.1,45045.174,3009579505.5994,63686.6400196142,,63686.6400196142,73.51937797,1067.248435,873.0410108,194.2074242,38.86353588,36.87980482,7.463832556,65388.10889,66083.95229,-586294.9744,-637561.6736
1.72902E+12,66957.1,67150.2,66100.6,67057.4,22865.124,1523028200.6901,63686.6400196142,,63686.6400196142,73.96272598,1127.86203,924.0052147,203.8568157,40.82588325,34.25581564,6.932782678,65606.23966,66187.49059,-549308.985,-607945
1.72904E+12,67057.4,67570.1,66727,67088.9,15200.267,1021463670.6022,63830.4747741274,,63830.4747741274,74.10933279,1165.011007,972.2063731,192.8046335,42.8146191,35.15730718,6.530824045,65770.51344,66253.94051,-512207.2658,-579629.2466
1.72905E+12,67088.9,67344.1,66750,66962.9,12016.173,805533444.699,63882.5522967147,,63882.5522967147,72.35436943,1170.788569,1011.922812,158.8657568,44.66130239,33.67562655,6.255586939,65875.9028,66341.02881,-474570.6972,-557756.1123
1.72907E+12,66962.9,68525,66900.2,67883.9,43645.683,2957370530.2469,64377.1120670432,,64377.1120670432,76.69807785,1235.442915,1056.626833,178.8160821,46.78851735,37.98246949,5.564843176,66160.94339,66627.19153,-451622.6822,-533697.1475
1.72908E+12,67883.9,68327,67085.3,67735.4,48150.098,3260290246.8706,64377.1120670432,,64377.1120670432,74.66112854,1260.172754,1097.336017,162.8367368,48.76378839,34.81831211,5.101259849,66424.17613,66862.97945,-447313.7216,-516804.348
1.72909E+12,67735.4,68083.3,67461.5,67700.1,15215.345,1031287760.087,64548.855774305,,64548.855774305,74.15695441,1262.371086,1130.343031,132.0280554,50.59796864,33.32133226,4.881936087,66559.36202,67420.13795,-450620.8548,-499964.9199
1.72911E+12,67700.1,67942.8,67461.7,67595.1,11250.141,761502683.0786,64656.7301968745,,64656.7301968745,72.58679796,1241.331363,1152.540697,88.79066554,52.30113601,32.16890418,4.713092891,66674.18934,67555.73014,-459218.0696,-485712.6677
1.72912E+12,67595.1,67921,67357,67573.1,10843.504,733295469.7483,64728.832177187,,64728.832177187,72.24165676,1208.946037,1163.821765,45.12427169,53.61469742,30.8230574,5.292564592,66738.99183,67629.82585,-467580.7506,-471075.7239
1.72914E+12,67573.1,67573.1,67050,67272.7,11086.893,745894638.4662,64728.832177187,,64728.832177187,67.52061861,1145.832223,1160.223857,-14.39163399,54.05915449,29.58669413,7.434366433,66792.99967,67657.8323,-486889.9468,-469256.3145
1.72915E+12,67272.7,67515,66787.5,66861.3,17227.984,1156018051.0995,64728.832177187,,64728.832177187,61.58490262,1050.507927,1138.280671,-87.77274375,53.84034386,27.90996602,9.057903272,66847.15766,67623.70556,-500014.7202,-473664.2209
1.72917E+12,66861.3,67666.6,66650.1,67566.8,37041.872,2484492594.2767,64728.832177187,,64728.832177187,66.95050985,1020.131252,1114.650787,-94.51953523,53.75357736,26.88879983,8.3461772,66951.91037,67534.42944,-502688.0502,-476654.4525
1.72918E+12,67566.8,67574,66675.7,66810.3,23706.365,1589362338.0246,64728.832177187,,64728.832177187,57.65173154,924.3588565,1076.592401,-152.2335443,53.67300847,25.01796327,7.765476927,66997.76477,67322.01525,-507852.625,-483535.3473
1.7292E+12,66810.3,67457.9,66790.5,67390.4,8858.736,595014898.7386,64728.832177187,,64728.832177187,62.00915327,885.0652836,1038.286977,-153.2216938,53.59819451,23.69867995,7.355976599,67367.60666,67279.13005,-509076.7518,-488328.7512
1.72921E+12,67390.4,68300,67157,67524.5,21815.499,1479068990.22,64982.3646313764,,64982.3646313764,62.95800617,854.8909426,1001.60777,-146.7168279,54.16313589,28.12845703,6.703955082,67440.91651,67292.90054,-503720.4002,-495305.1735
1.72922E+12,67524.5,68400,67512.7,67950.1,18432.097,1253201904.8268,65218.6381682388,,65218.6381682388,65.87137971,855.4587274,972.3779618,-116.9192345,54.75210213,26.96540529,6.241450486,67502.56353,67358.58235,-491232.0324,-495623.3763
1.72924E+12,67950.1,68035,67644.5,67678.6,10180.475,690835703.779,65258.6593514149,,65258.6593514149,62.49464074,824.4966359,942.8016966,-118.3050607,55.29899936,26.11160982,6.043829791,67530.47629,67389.25412,-488188.134,-495438.0921
1.72925E+12,67678.6,68950,67621.6,68723.1,45275.107,3093505187.3829,65564.2984162734,,65564.2984162734,69.06481316,874.1645513,929.0742676,-54.90971626,56.3412223,30.55688426,5.415642181,67718.91957,67809.58887,-471347.9412,-489600.2831
1.72927E+12,68723.1,69049.7,68338.6,68572.8,24263.828,1667759665.1379,66031.4685746461,,66031.4685746461,67.23947648,891.1264275,921.4846996,-30.35827208,57.35808162,29.62205835,5.109487451,67763.48135,67989.95599,-461132.2612,-485104.5065
1.72928E+12,68572.8,68662,68100,68402.4,10083.8,689603822.5633,66031.4685746461,,66031.4685746461,65.1375719,880.6671974,913.3211991,-32.65400175,57.6255022,28.26221905,6.823905703,67792.86464,68221.21699,-457296.441,-480508.4206
1.7293E+12,68402.4,68685,68271.8,68433,5638.369,385960543.4837,66045.9280454633,,66045.9280454633,65.34706284,864.8775761,903.6324745,-38.75489842,57.88975131,27.46620093,6.584569486,67812.49965,68284.25885,-456019.3664,-473625.6994
1.72931E+12,68433,68547.4,68272.4,68329.9,4840.451,330918502.1951,66138.175240917,,66138.175240917,63.95266034,834.4261341,889.7912064,-55.36507237,58.13512548,26.79268373,6.423104827,67832.35656,68425.7369,-453674.287,-470931.2105
1.72932E+12,68329.9,68472.8,68051.9,68064.6,7358.117,502206491.8386,66138.175240917,,66138.175240917,60.38212187,779.8955041,867.812066,-87.91656182,57.6724136,25.75183137,8.208756459,67850.74528,68482.4973,-461855.8524,-466601.8968
1.72934E+12,68064.6,68339.3,68059.5,68213.9,6170.906,420863453.3931,66161.7199451428,,66161.7199451428,61.67876898,740.1943496,842.2885227,-102.0941731,57.24275257,25.05501079,7.986635149,67886.65209,68545.47647,-463950.471,-462541.3661
1.72935E+12,68213.9,68233.2,67980,68173.3,4739.905,322830453.1243,66196.7279506285,,66196.7279506285,61.09320493,697.4154468,813.3139075,-115.8984607,56.57896727,24.41128029,8.58813865,67969.94006,68390.06087,-464976.3106,-461136.3758
1.72937E+12,68173.3,68407,68155.9,68369.5,3993.662,272766050.0251,66487.2351555656,,66487.2351555656,62.92500254,671.60274,784.971674,-113.368934,56.16492796,25.60785372,8.358777452,68054.54795,68284.60747,-466331.0916,-461175.229
1.72938E+12,68369.5,68442.1,68074.9,68166.7,4395.726,299855411.9936,66533.5466400091,,66533.5466400091,59.79139676,627.5477391,753.486887,-125.9391479,55.49410397,24.57427797,8.911734196,68224.89814,68238.66732,-467596.9276,-460635.6073
1.7294E+12,68166.7,68440.5,68150.5,68353.9,3697.299,252498250.4497,66656.0419760082,,66656.0419760082,61.68800845,600.813505,722.9522106,-122.1387057,54.87119598,23.75868851,8.615964917,68270.94985,68219.64049,-466651.6804,-464253.7664
1.72941E+12,68353.9,68502.2,68329.6,68396.9,3838.645,262563219.7904,66888.6077784074,,66888.6077784074,62.12988741,576.4512018,693.6520089,-117.2008071,54.3800334,24.00840598,8.43649957,68380.60802,68223.93158,-466172.8854,-465061.6782
1.72943E+12,68396.9,68786.9,68177.5,68614.9,11037.476,756257436.3036,66924.8170005666,,66924.8170005666,64.37333773,568.1849961,668.5586063,-100.3736102,54.30421157,25.67500917,7.817367168,68452.91154,68368.82623,-462538.6142,-463757.4624
1.72944E+12,68614.9,68651.3,68400.1,68498.1,3049.827,209048198.5698,67048.69530051,,67048.69530051,62.24568785,545.9162025,644.0301255,-98.11392302,54.23380559,24.86496091,7.57072871,68510.87148,68407.68089,-460313.0408,-463322.0662
1.72945E+12,68498.1,69428,68447.6,69034,22422.101,1547015190.7036,67314.375770459,,67314.375770459,67.54585856,564.9977323,628.2236469,-63.22591458,54.98418523,31.22926693,6.684334676,68529.23008,68696.69414,-452723.902,-460160.4148
1.72947E+12,69034,69555,68600,68948.3,16744.542,1157638652.0562,67329.9181934131,,67329.9181934131,65.95134327,566.672461,615.9134097,-49.24094872,55.78498865,29.26787761,5.953159541,68584.40937,68781.37122,-449223.1314,-457937.4059
1.72948E+12,68948.3,69205.3,68456.6,68518.5,10965.925,755118084.7903,67329.9181934131,,67329.9181934131,58.49358237,527.2407247,598.1788727,-70.93814805,55.96091442,26.79341736,7.069160267,68594.62664,68778.85296,-448683.2748,-457428.0801
1.7295E+12,68518.5,68673.3,68122.1,68249.5,14412.707,985436359.2807,67329.9181934131,,67329.9181934131,54.35107313,468.8797834,572.3190548,-103.4392715,54.91204461,25.11025347,10.43735893,68560.09794,68705.39423,-453233.4548,-457886.0345
1.72951E+12,68249.5,68342.4,66853.3,67350,49945.208,3369701459.745,67329.9181934131,,67329.9181934131,43.3066421,346.057054,527.0666547,-181.0096006,51.11549718,21.23009416,21.990949,68195.63529,68188.11011,-467162.711,-463737.8759
1.72953E+12,67350,67943.9,66900.1,67766.5,23201.293,1563585314.3314,67329.9181934131,,67329.9181934131,48.52277745,279.1098211,477.475288,-198.3654669,47.59013171,19.01234576,19.6937198,68145.29064,68085.13713,-480936.1288,-466830.0154
1.72954E+12,67766.5,67937.4,67333,67368.1,10177.299,688508770.6129,67329.9181934131,,67329.9181934131,44.32204104,191.69635,420.3195004,-228.6231504,44.31657805,17.84961024,18.48931358,68099.66032,68027.26859,-493396.098,-471309.6147
1.72956E+12,67368.1,67700,66560.9,67397,22012.189,1478069429.5405,67329.9181934131,,67329.9181934131,44.69606465,123.3308515,360.9217706,-237.5909191,42.59608007,15.87863777,23.93221695,68020.53766,67780.1044,-499260.4444,-473971.8596
1.72957E+12,67397,67796.2,67281.9,67385.4,8928.48,603245259.7218,67329.9181934131,,67329.9181934131,44.56665384,67.43730316,302.2248771,-234.7875739,40.78716871,16.02265412,22.71277435,67986.0481,67614.79004,-504027.9454,-478630.7001
1.72958E+12,67385.4,67523.4,66732.6,67293.8,21551.947,1445686673.4885,69329.9113466972,69329.9113466972,,43.49570237,15.57042278,244.8939862,-229.3235635,39.88404532,14.77593605,26.35026395,67915.26226,67502.77463,-503116.7942,-485139.7526
1.7296E+12,67293.8,67678.2,66613.1,67264.9,37650.107,2529171564.1574,69329.9113466972,69329.9113466972,,43.14344375,-27.54887578,190.4054138,-217.9542896,38.69436582,14.75138459,23.67795651,67813.25314,67389.10233,-514375.923,-497656.0259
1.72961E+12,67264.9,67629.6,66907,67469.4,14020.259,943174501.0377,69329.9113466972,69329.9113466972,,46.44841552,-44.70446439,143.3834382,-188.0879026,37.58966343,13.73376967,22.04454768,67786.71872,67411.4866,-520795.5402,-507095.8191
1.72963E+12,67469.4,67847,67249.5,67409.5,9358.216,632115026.6481,69329.9113466972,69329.9113466972,,45.61207105,-62.41434761,102.223881,-164.6382286,36.04632912,15.04468563,20.76873929,67738.80191,67344.74884,-533489.2384,-516374.8414
1.72964E+12,67409.5,67477.7,66850.5,67065.6,9909.474,665402548.0314,69329.9113466972,69329.9113466972,,41.04285319,-103.0119559,61.17671365,-164.1886695,35.23804571,14.12084358,23.39984559,67705.67691,67320.41235,-546379.1354,-525203.5404
1.72966E+12,67065.6,67294,66755.4,66832.5,12966.56,869167717.7582,69168.6993841112,69168.6993841112,,38.2461608,-152.2401452,18.49334189,-170.733487,34.62743654,13.36203506,23.09123761,67548.69083,67250.36467,-557551.955,-530334.3746
1.72967E+12,66832.5,67027.2,66162.8,66398,24848.21,1652643252.8161,68783.9194457001,68783.9194457001,,33.64413811,-223.7352776,-29.952382,-193.7828956,34.83908403,12.22648505,26.95500281,67355.95577,67078.57206,-566164.3952,-540270.1591
1.72968E+12,66398,66905.9,65900,66203.3,37269.659,2473876383.0689,68674.7475011301,68674.7475011301,,31.79776946,-292.7319166,-82.50828892,-210.2236277,35.331194,11.04967125,26.87519658,67167.91473,66823.40812,-585034.819,-552915.1796
1.7297E+12,66203.3,66568,65240.2,66478.2,48162.155,3171369300.496,68347.0577510171,68347.0577510171,,37.05060768,-321.5237915,-130.3113894,-191.212402,36.42090843,9.719755817,29.62128549,67020.01605,66611.00653,-592401.1686,-562945.2035
1.72971E+12,66478.2,66815.4,66334.6,66659.1,13042.608,867940335.6917,68347.0577510171,68347.0577510171,,40.3086403,-325.9866701,-169.4464456,-156.5402246,36.81067703,11.59080014,28.29335427,66947.72497,66537.67237,-595177.1018,-570778.1186
1.72973E+12,66659.1,67637.1,66509.3,67208.2,19487.657,1310473532.6735,68347.0577510171,68347.0577510171,,48.94617377,-281.9654307,-191.9502426,-90.0151881,35.43548802,17.82334581,25.4151794,66899.62089,66567.29618,-591462.1916,-574507.0733
1.72974E+12,67208.2,67480.2,67065.5,67122,10395.249,699490746.4718,68347.0577510171,68347.0577510171,,47.77737154,-251.1389276,-203.7879796,-47.35094804,34.15852679,17.13317404,24.43102976,66891.13973,66572.28111,-584856.6892,-575510.5422
1.72976E+12,67122,67330,66721.5,67287.4,16065.171,1076616942.3729,68347.0577510171,68347.0577510171,,50.23307549,-210.9308249,-205.2165487,-5.71427627,33.42521494,16.14524912,26.28204696,66874.32674,66620.21831,-567584.2208,-576309.5199
1.72977E+12,67287.4,68000,67256.9,67671.5,33059.148,2237714346.3925,68347.0577510171,68347.0577510171,,55.46986134,-146.3845243,-193.4501438,47.06561954,31.51609174,21.36257019,24.42948878,66945.12506,66847.14996,-553332.3538,-572866.7612
1.72979E+12,67671.5,68288,67331.4,68276.9,23132.208,1569177041.3172,68347.0577510171,68347.0577510171,,62.21810217,-45.85184394,-163.9304838,118.0786399,29.28325149,22.14096899,22.25476784,67020.41523,67196.53087,-537062.5668,-566119.8343
1.7298E+12,68276.9,68847.2,67926.8,68171.2,25687.597,1755935827.5267,68347.0577510171,68347.0577510171,,60.49437405,25.00369583,-126.1436479,151.1473437,27.97592976,25.40204175,20.37534285,67088.86087,67619.85325,-529827.8306,-560645.0111
1.72981E+12,68171.2,68258,67802.9,67970,10089.626,686037939.3803,68347.0577510171,68347.0577510171,,57.24338868,64.18221051,-88.07847621,152.2606867,26.55550355,24.30888635,20.67010284,67100.97476,67736.32633,-522531.9698,-553694.3295
1.72983E+12,67970,68010,67215.1,67506.1,16121.717,1089634709.5755,68347.0577510171,68347.0577510171,,50.50418648,57.13993899,-59.03479317,116.1747322,24.98762001,22.48849791,24.65973731,67113.11207,67785.23207,-521673.4866,-544628.8537
1.72984E+12,67506.1,68174.1,67295.1,68084.6,17318.839,1173157114.8212,68347.0577510171,68347.0577510171,,57.26139295,97.11947054,-27.80394043,124.923411,23.27688773,22.17576478,22.6406762,67169.33201,67870.61271,-523963.0652,-538647.7095
1.72986E+12,68084.6,68755,67377.4,67653.2,37101.819,2528406645.0894,68347.0577510171,68347.0577510171,,51.60368061,92.92201554,-3.658749233,96.58076478,22.37055542,24.60302366,19.89180634,67236.60497,67878.63066,-538299.4492,-537681.008
1.72987E+12,67653.2,67837.4,65950,66825.4,65432.557,4384587952.1792,68347.0577510171,68347.0577510171,,42.85386476,22.53914322,1.580829256,20.95831396,21.86011901,20.86524357,28.35942678,67220.30821,67560.1443,-560584.8252,-545206.3279
1.72989E+12,66825.4,67367,65524.5,66666.8,37906.554,2517524897.8391,68347.0577510171,68347.0577510171,,41.40530419,-45.51284101,-7.837904797,-37.67493621,21.8082514,17.9916549,27.63421336,67265.67504,67319.54496,-588433.5868,-555482.7783
1.7299E+12,66666.8,67023.8,66408.4,66883.9,14497.36,967165408.1749,68347.0577510171,68347.0577510171,,44.18647364,-80.99273929,-22.4688717,-58.5238676,21.76008862,17.14245703,26.32989115,67361.13076,67177.49382,-610158.533,-565916.0098
1.72992E+12,66883.9,67212,66755.6,66988.4,6852.303,459426413.9225,68347.0577510171,68347.0577510171,,45.52674767,-99.53120388,-37.88133813,-61.64986575,21.41665507,18.01771529,25.37338235,67380.94854,67129.89988,-633976.7864,-578969.9258
1.72993E+12,66988.4,67240,66933.2,67104.6,4622.086,310045577.5377,68347.0577510171,68347.0577510171,,47.04939589,-103.6518675,-51.03544402,-52.61642353,21.0517988,17.7898788,24.72319443,67387.51239,67096.25334,-649450.2588,-593874.854
1.72994E+12,67104.6,67151.3,66701.5,66858,8860.511,592611632.4265,68347.0577510171,68347.0577510171,,44.22420415,-125.3708848,-65.90253216,-59.46835259,20.9923617,17.09811544,25.76487461,67381.4139,66986.54995,-653609.322,-607097.0736
1.72996E+12,66858,67162,66761,67149.9,4617.808,309428654.57,68347.0577510171,68347.0577510171,,48.19002393,-117.6730107,-76.25662786,-41.41638279,20.91725922,16.5787945,24.8376094,67382.85924,66818.61279,-649263.5128,-618848.5498
1.72997E+12,67149.9,67442.7,67021,67069.1,5086.619,341890711.8957,68347.0577510171,68347.0577510171,,47.1897999,-116.7464938,-84.35460105,-32.39189274,20.32081382,18.53633382,23.86490786,67342.69666,66828.68066,-648834.4994,-629496.5162
1.72999E+12,67069.1,67307.3,66905.2,67267.5,4752.09,318679457.3539,68347.0577510171,68347.0577510171,,49.93749002,-98.86336526,-87.25635389,-11.60701137,19.93301636,17.81971895,24.05565243,67257.86275,66995.48632,-648825.5286,-641401.1575
1.73E+12,67267.5,67297.9,67094,67176.8,2312.192,155313348.2166,68347.0577510171,68347.0577510171,,48.69027182,-90.96104672,-87.99729246,-2.963754268,19.57291871,17.45128701,23.55828932,67157.47364,67050.385,-650203.4134,-649826.8361
1.73002E+12,67176.8,67246.9,67012.1,67099.1,4388.332,294535315.399,68347.0577510171,68347.0577510171,,47.59363451,-89.93146899,-88.38412776,-1.547341229,19.36828929,17.01501798,23.8413423,67120.69537,67068.81815,-650686.8624,-652148.0922
1.73003E+12,67099.1,67837.4,67099,67760,13144.896,888220196.4432,68347.0577510171,68347.0577510171,,56.55646856,-35.3785922,-77.78302065,42.40442845,17.99318267,21.92908414,21.98036885,67130.34837,67275.48221,-649464.8938,-649364.2033
